Submission id,Participant id,Status,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
64de26172bde3b24db3e9f3c,57a2b3e1dcff7d0001c7d0dc,APPROVED,2023-08-17T13:52:26Z,2023-08-17T14:04:43Z,2023-08-17T17:32:28Z,2023-08-17T14:04:43Z,737,C6VEY6VR,2077,30,Female,White,United States,United States,United States,English,No,Full-Time
64de2646b1809deec695001a,559c1e28fdf99b2189ee807d,APPROVED,2023-08-17T13:53:14Z,2023-08-17T14:12:39Z,2023-08-17T17:32:28Z,2023-08-17T14:12:40Z,1165,C6VEY6VR,1949,55,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
64de2646dd967244aee755af,64d64bc7e6c59b1d91dee430,APPROVED,2023-08-17T13:53:14Z,2023-08-17T14:06:44Z,2023-08-17T17:32:28Z,2023-08-17T14:06:44Z,810,C6VEY6VR,19,51,Female,Mixed,United States,United States,United States,English,No,Full-Time
64de267e867babca165cd0a6,5e6082e81100913cdcf6081f,APPROVED,2023-08-17T13:54:10Z,2023-08-17T14:07:32Z,2023-08-17T17:32:28Z,2023-08-17T14:07:32Z,802,C6VEY6VR,74,35,Female,White,United States,United States,Ireland,English,No,Full-Time
64de269b75a512f10429453c,5ce7b20479642d00197682ea,APPROVED,2023-08-17T13:54:44Z,2023-08-17T14:16:31Z,2023-08-17T17:32:28Z,2023-08-17T14:16:32Z,1308,C6VEY6VR,3474,47,Female,White,United States,United States,United States,English,No,Part-Time
64de2732fb68dd599a82a5d7,5e4044797946592823cbec2a,APPROVED,2023-08-17T13:57:14Z,2023-08-17T14:14:26Z,2023-08-17T17:32:29Z,2023-08-17T14:14:28Z,1033,C6VEY6VR,4481,28,Female,White,United States,United States,United States,English,DATA_EXPIRED,Full-Time
64de273c1849080770426194,62a2adb16716c2e0c8d3c07a,APPROVED,2023-08-17T13:59:44Z,2023-08-17T14:21:12Z,2023-08-17T17:32:29Z,2023-08-17T14:21:13Z,1289,C6VEY6VR,1191,25,Female,Mixed,United States,United States,United States,English,No,Unemployed (and job seeking)
64de2807a44e924c32d264c9,58ed7f5aac62dc00019366a9,APPROVED,2023-08-17T14:02:29Z,2023-08-17T14:45:42Z,2023-08-17T17:32:29Z,2023-08-17T14:45:44Z,2594,C6VEY6VR,476,42,Female,Black,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
64de280de8b89e6473982735,601978b272f5e808b394198d,APPROVED,2023-08-17T14:00:48Z,2023-08-17T14:16:18Z,2023-08-17T17:32:29Z,2023-08-17T14:16:18Z,930,C6VEY6VR,1121,41,Female,White,United States,United States,United States,English,DATA_EXPIRED,"Not in paid work (e.g. homemaker', 'retired or disabled)"
64de2881032fc1ea4d74da46,5de8873243e90d7f894dd8dc,APPROVED,2023-08-17T14:02:47Z,2023-08-17T14:17:00Z,2023-08-17T17:32:29Z,2023-08-17T14:17:03Z,853,C6VEY6VR,19,42,Female,DATA_EXPIRED,United States,United States,United States,English,No,DATA_EXPIRED
64de288e862897ace8e755a3,61267e282a445af9eb95beae,APPROVED,2023-08-17T14:03:01Z,2023-08-17T14:18:22Z,2023-08-17T17:32:29Z,2023-08-17T14:18:22Z,922,C6VEY6VR,1063,36,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
64de289c053956af6bc3d883,615200800c7a074171c4968d,APPROVED,2023-08-17T14:03:11Z,2023-08-17T14:18:55Z,2023-08-17T17:32:29Z,2023-08-17T14:18:57Z,944,C6VEY6VR,3093,56,Female,White,Kenya,United States,United States,English,No,Full-Time
64de28b7744480f8f655b825,5dd343f19595a13585492c99,APPROVED,2023-08-17T14:03:41Z,2023-08-17T14:18:14Z,2023-08-17T17:32:30Z,2023-08-17T14:18:14Z,873,C6VEY6VR,866,52,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
64de28bb11e8a7c20210a4eb,60d1af27fbac62dfb9687c96,APPROVED,2023-08-17T14:07:42Z,2023-08-17T14:22:34Z,2023-08-17T17:32:30Z,2023-08-17T14:22:44Z,893,C6VEY6VR,370,22,Female,Asian,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
64de28db032fc1ea4d74da5f,60e792f25e9ab875f9605cf5,APPROVED,2023-08-17T14:04:17Z,2023-08-17T14:18:04Z,2023-08-17T17:32:30Z,2023-08-17T14:18:05Z,828,C6VEY6VR,2448,38,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
64de2ebf4fef88cfce7b246e,559e82dffdf99b7a9a124180,APPROVED,2023-08-17T14:29:35Z,2023-08-17T14:52:26Z,2023-08-17T17:32:30Z,2023-08-17T14:52:26Z,1371,C6VEY6VR,998,47,Female,White,United States,United States,United States,English,No,Full-Time
650335f66580d5bcd1aa44ed,5c9d05fd85b0830012e016f3,APPROVED,2023-09-14T16:34:01Z,2023-09-14T16:44:29Z,2023-09-15T10:30:02Z,2023-09-14T16:44:30Z,629,C6VEY6VR,3653,52,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
6503366c6580d5bcd1aa4509,6501d0f937a256cf2acc3931,APPROVED,2023-09-14T16:35:59Z,2023-09-14T16:49:10Z,2023-09-15T10:30:02Z,2023-09-14T16:49:31Z,791,C6VEY6VR,8,31,Male,Mixed,United States,United States,United States,English,No,DATA_EXPIRED
650336ab4d2c0c530fa091bf,5e69d69465f14102e116627b,APPROVED,2023-09-14T16:42:50Z,2023-09-14T16:57:17Z,2023-09-15T10:30:02Z,2023-09-14T16:57:18Z,868,C6VEY6VR,1547,31,Male,Other,United States,United States,Puerto Rico,English,DATA_EXPIRED,DATA_EXPIRED
6503375bbdf85dd8cb0d2721,644065e48a7e066e05ef2bdf,APPROVED,2023-09-14T16:39:58Z,2023-09-14T16:53:52Z,2023-09-15T10:30:02Z,2023-09-14T16:53:52Z,834,C6VEY6VR,324,24,Male,White,United States,United States,United States,English,No,Full-Time
