"player","points","cells","social_info","unique_rounds","env_number","age","gender","soc_info_round","participantNr","gempresent","round","tot_points","gem","trial"
1,28,13,27,1,3,13,2,795,30005,1,1,39,0,1
1,34,13,27,1,3,13,2,795,30005,1,1,39,0,2
1,28,13,27,1,3,13,2,795,30005,1,1,39,0,3
1,50,20,27,1,3,13,2,795,30005,1,1,39,0,4
1,-51,19,27,1,3,13,2,795,30005,1,1,39,0,5
1,21,27,27,1,3,13,2,795,30005,1,1,39,0,6
1,-31,63,27,1,3,13,2,795,30005,1,1,39,0,7
1,-22,11,27,1,3,13,2,795,30005,1,1,39,0,8
1,-1,28,27,1,3,13,2,795,30005,1,1,39,0,9
1,23,36,27,1,3,13,2,795,30005,1,1,39,0,10
1,-25,22,22,1,3,13,2,795,30005,1,1,39,0,11
1,-44,34,30,1,3,13,2,795,30005,1,1,39,0,12
1,-35,32,46,1,3,13,2,795,30005,1,1,39,0,13
1,36,43,46,1,3,13,2,795,30005,1,1,39,0,14
1,52,29,22,1,3,13,2,795,30005,1,1,39,0,15
1,54,53,45,1,3,13,2,795,30005,1,1,39,0,16
1,22,44,45,1,3,13,2,795,30005,1,1,39,0,17
1,-18,35,45,1,3,13,2,795,30005,1,1,39,0,18
1,6,26,45,1,3,13,2,795,30005,1,1,39,0,19
1,-58,4,45,1,3,13,2,795,30005,1,1,39,0,20
1,-13,46,45,1,3,13,2,795,30005,1,1,39,0,21
1,2,54,45,1,3,13,2,795,30005,1,1,39,0,22
1,4,39,45,1,3,13,2,795,30005,1,1,39,0,23
1,34,47,45,1,3,13,2,795,30005,1,1,39,0,24
1,-57,30,45,1,3,13,2,795,30005,1,1,39,0,25
1,-24,11,45,2,7,13,2,1912,30005,1,2,1927,0,1
1,11,45,54,2,7,13,2,1912,30005,1,2,1927,0,2
1,-55,36,46,2,7,13,2,1912,30005,1,2,1927,0,3
1,0,37,47,2,7,13,2,1912,30005,1,2,1927,0,4
1,23,45,48,2,7,13,2,1912,30005,1,2,1927,0,5
1,-57,29,55,2,7,13,2,1912,30005,1,2,1927,0,6
1,15,47,39,2,7,13,2,1912,30005,1,2,1927,0,7
1,-7,39,38,2,7,13,2,1912,30005,1,2,1927,0,8
1,-19,54,30,2,7,13,2,1912,30005,1,2,1927,0,9
1,-50,30,37,2,7,13,2,1912,30005,1,2,1927,0,10
1,49,40,53,2,7,13,2,1912,30005,1,2,1927,0,11
1,12,48,61,2,7,13,2,1912,30005,1,2,1927,0,12
1,-17,56,52,2,7,13,2,1912,30005,1,2,1927,0,13
1,-16,55,60,2,7,13,2,1912,30005,1,2,1927,0,14
1,-21,32,60,2,7,13,2,1912,30005,1,2,1927,0,15
1,1,51,60,2,7,13,2,1912,30005,1,2,1927,0,16
1,26,42,60,2,7,13,2,1912,30005,1,2,1927,0,17
1,264,60,60,2,7,13,2,1912,30005,1,2,1927,1,18
1,255,60,60,2,7,13,2,1912,30005,1,2,1927,1,19
1,245,60,60,2,7,13,2,1912,30005,1,2,1927,1,20
1,257,60,60,2,7,13,2,1912,30005,1,2,1927,1,21
1,265,60,60,2,7,13,2,1912,30005,1,2,1927,1,22
1,269,60,60,2,7,13,2,1912,30005,1,2,1927,1,23
1,260,60,60,2,7,13,2,1912,30005,1,2,1927,1,24
1,241,60,60,2,7,13,2,1912,30005,1,2,1927,1,25
1,-49,20,28,3,2,13,2,504,30005,1,3,962,0,1
1,-8,29,36,3,2,13,2,504,30005,1,3,962,0,2
1,14,34,29,3,2,13,2,504,30005,1,3,962,0,3
1,33,41,37,3,2,13,2,504,30005,1,3,962,0,4
1,36,49,11,3,2,13,2,504,30005,1,3,962,0,5
1,-21,57,51,3,2,13,2,504,30005,1,3,962,0,6
1,29,33,51,3,2,13,2,504,30005,1,3,962,0,7
1,59,49,51,3,2,13,2,504,30005,1,3,962,0,8
1,41,49,51,3,2,13,2,504,30005,1,3,962,0,9
1,39,49,51,3,2,13,2,504,30005,1,3,962,0,10
1,59,49,51,3,2,13,2,504,30005,1,3,962,0,11
1,41,49,51,3,2,13,2,504,30005,1,3,962,0,12
1,57,52,51,3,2,13,2,504,30005,1,3,962,0,13
1,50,52,51,3,2,13,2,504,30005,1,3,962,0,14
1,63,52,51,3,2,13,2,504,30005,1,3,962,0,15
1,41,52,51,3,2,13,2,504,30005,1,3,962,0,16
1,47,52,51,3,2,13,2,504,30005,1,3,962,0,17
1,65,52,51,3,2,13,2,504,30005,1,3,962,0,18
1,48,52,51,3,2,13,2,504,30005,1,3,962,0,19
1,40,52,51,3,2,13,2,504,30005,1,3,962,0,20
1,60,52,51,3,2,13,2,504,30005,1,3,962,0,21
1,53,52,51,3,2,13,2,504,30005,1,3,962,0,22
1,63,52,51,3,2,13,2,504,30005,1,3,962,0,23
1,65,52,51,3,2,13,2,504,30005,1,3,962,0,24
1,37,52,51,3,2,13,2,504,30005,1,3,962,0,25
1,-1,20,37,4,6,13,2,905,30005,1,4,5794,0,1
1,232,11,37,4,6,13,2,905,30005,1,4,5794,1,2
1,256,11,34,4,6,13,2,905,30005,1,4,5794,1,3
1,235,11,34,4,6,13,2,905,30005,1,4,5794,1,4
1,249,11,34,4,6,13,2,905,30005,1,4,5794,1,5
1,235,11,34,4,6,13,2,905,30005,1,4,5794,1,6
1,242,11,34,4,6,13,2,905,30005,1,4,5794,1,7
1,251,11,20,4,6,13,2,905,30005,1,4,5794,1,8
1,227,11,20,4,6,13,2,905,30005,1,4,5794,1,9
1,236,11,20,4,6,13,2,905,30005,1,4,5794,1,10
1,247,11,20,4,6,13,2,905,30005,1,4,5794,1,11
1,244,11,20,4,6,13,2,905,30005,1,4,5794,1,12
1,244,11,20,4,6,13,2,905,30005,1,4,5794,1,13
1,230,11,20,4,6,13,2,905,30005,1,4,5794,1,14
1,253,11,20,4,6,13,2,905,30005,1,4,5794,1,15
1,228,11,20,4,6,13,2,905,30005,1,4,5794,1,16
1,252,11,20,4,6,13,2,905,30005,1,4,5794,1,17
1,229,11,20,4,6,13,2,905,30005,1,4,5794,1,18
1,236,11,20,4,6,13,2,905,30005,1,4,5794,1,19
1,245,11,20,4,6,13,2,905,30005,1,4,5794,1,20
1,253,11,20,4,6,13,2,905,30005,1,4,5794,1,21
1,253,11,20,4,6,13,2,905,30005,1,4,5794,1,22
1,238,11,20,4,6,13,2,905,30005,1,4,5794,1,23
1,232,11,20,4,6,13,2,905,30005,1,4,5794,1,24
1,248,11,20,4,6,13,2,905,30005,1,4,5794,1,25
1,23,20,22,5,3,13,2,1599,30005,0,5,385,0,1
1,-44,23,35,5,3,13,2,1599,30005,0,5,385,0,2
1,-63,12,45,5,3,13,2,1599,30005,0,5,385,0,3
1,-49,28,19,5,3,13,2,1599,30005,0,5,385,0,4
1,22,1,15,5,3,13,2,1599,30005,0,5,385,0,5
1,-36,9,50,5,3,13,2,1599,30005,0,5,385,0,6
1,44,8,51,5,3,13,2,1599,30005,0,5,385,0,7
1,46,8,43,5,3,13,2,1599,30005,0,5,385,0,8
1,17,8,34,5,3,13,2,1599,30005,0,5,385,0,9
1,17,8,25,5,3,13,2,1599,30005,0,5,385,0,10
1,-21,26,34,5,3,13,2,1599,30005,0,5,385,0,11
1,-49,57,34,5,3,13,2,1599,30005,0,5,385,0,12
1,-12,64,34,5,3,13,2,1599,30005,0,5,385,0,13
1,-27,54,34,5,3,13,2,1599,30005,0,5,385,0,14
1,42,35,34,5,3,13,2,1599,30005,0,5,385,0,15
1,40,35,34,5,3,13,2,1599,30005,0,5,385,0,16
1,44,35,34,5,3,13,2,1599,30005,0,5,385,0,17
1,41,35,34,5,3,13,2,1599,30005,0,5,385,0,18
1,52,35,34,5,3,13,2,1599,30005,0,5,385,0,19
1,42,35,34,5,3,13,2,1599,30005,0,5,385,0,20
1,47,35,34,5,3,13,2,1599,30005,0,5,385,0,21
1,46,35,34,5,3,13,2,1599,30005,0,5,385,0,22
1,56,35,34,5,3,13,2,1599,30005,0,5,385,0,23
1,49,35,34,5,3,13,2,1599,30005,0,5,385,0,24
1,58,35,34,5,3,13,2,1599,30005,0,5,385,0,25
1,23,21,16,6,9,13,2,1639,30005,1,6,1209,0,1
1,47,27,41,6,9,13,2,1639,30005,1,6,1209,0,2
1,57,27,5,6,9,13,2,1639,30005,1,6,1209,0,3
1,58,27,9,6,9,13,2,1639,30005,1,6,1209,0,4
1,54,27,9,6,9,13,2,1639,30005,1,6,1209,0,5
1,42,27,9,6,9,13,2,1639,30005,1,6,1209,0,6
1,22,9,9,6,9,13,2,1639,30005,1,6,1209,0,7
1,62,27,9,6,9,13,2,1639,30005,1,6,1209,0,8
1,50,27,9,6,9,13,2,1639,30005,1,6,1209,0,9
1,57,27,16,6,9,13,2,1639,30005,1,6,1209,0,10
1,50,27,16,6,9,13,2,1639,30005,1,6,1209,0,11
1,50,27,16,6,9,13,2,1639,30005,1,6,1209,0,12
1,50,16,16,6,9,13,2,1639,30005,1,6,1209,0,13
1,38,27,16,6,9,13,2,1639,30005,1,6,1209,0,14
1,51,16,16,6,9,13,2,1639,30005,1,6,1209,0,15
1,51,16,45,6,9,13,2,1639,30005,1,6,1209,0,16
1,51,16,20,6,9,13,2,1639,30005,1,6,1209,0,17
1,50,16,1,6,9,13,2,1639,30005,1,6,1209,0,18
1,50,16,7,6,9,13,2,1639,30005,1,6,1209,0,19
1,51,16,16,6,9,13,2,1639,30005,1,6,1209,0,20
1,48,16,16,6,9,13,2,1639,30005,1,6,1209,0,21
1,48,16,39,6,9,13,2,1639,30005,1,6,1209,0,22
1,50,16,60,6,9,13,2,1639,30005,1,6,1209,0,23
1,48,16,35,6,9,13,2,1639,30005,1,6,1209,0,24
1,51,16,16,6,9,13,2,1639,30005,1,6,1209,0,25
1,51,21,24,7,5,13,2,408,30005,0,7,1253,0,1
1,50,21,45,7,5,13,2,408,30005,0,7,1253,0,2
1,49,21,8,7,5,13,2,408,30005,0,7,1253,0,3
1,51,21,15,7,5,13,2,408,30005,0,7,1253,0,4
1,49,21,22,7,5,13,2,408,30005,0,7,1253,0,5
1,49,21,29,7,5,13,2,408,30005,0,7,1253,0,6
1,52,21,1,7,5,13,2,408,30005,0,7,1253,0,7
1,50,21,10,7,5,13,2,408,30005,0,7,1253,0,8
1,51,21,57,7,5,13,2,408,30005,0,7,1253,0,9
1,51,21,33,7,5,13,2,408,30005,0,7,1253,0,10
1,51,21,25,7,5,13,2,408,30005,0,7,1253,0,11
1,48,21,13,7,5,13,2,408,30005,0,7,1253,0,12
1,49,21,6,7,5,13,2,408,30005,0,7,1253,0,13
1,50,21,48,7,5,13,2,408,30005,0,7,1253,0,14
1,49,21,55,7,5,13,2,408,30005,0,7,1253,0,15
1,51,21,6,7,5,13,2,408,30005,0,7,1253,0,16
1,49,21,6,7,5,13,2,408,30005,0,7,1253,0,17
1,52,21,6,7,5,13,2,408,30005,0,7,1253,0,18
1,55,7,6,7,5,13,2,408,30005,0,7,1253,0,19
1,54,7,6,7,5,13,2,408,30005,0,7,1253,0,20
1,40,7,6,7,5,13,2,408,30005,0,7,1253,0,21
1,51,21,6,7,5,13,2,408,30005,0,7,1253,0,22
1,49,21,6,7,5,13,2,408,30005,0,7,1253,0,23
1,52,21,6,7,5,13,2,408,30005,0,7,1253,0,24
1,50,21,6,7,5,13,2,408,30005,0,7,1253,0,25
1,59,12,36,8,1,13,2,800,30005,0,8,1133,0,1
1,28,12,35,8,1,13,2,800,30005,0,8,1133,0,2
1,44,12,34,8,1,13,2,800,30005,0,8,1133,0,3
1,31,12,11,8,1,13,2,800,30005,0,8,1133,0,4
1,57,12,11,8,1,13,2,800,30005,0,8,1133,0,5
1,55,12,11,8,1,13,2,800,30005,0,8,1133,0,6
1,60,12,11,8,1,13,2,800,30005,0,8,1133,0,7
1,40,12,11,8,1,13,2,800,30005,0,8,1133,0,8
1,64,12,11,8,1,13,2,800,30005,0,8,1133,0,9
1,37,12,11,8,1,13,2,800,30005,0,8,1133,0,10
1,43,12,11,8,1,13,2,800,30005,0,8,1133,0,11
1,28,12,11,8,1,13,2,800,30005,0,8,1133,0,12
1,62,12,11,8,1,13,2,800,30005,0,8,1133,0,13
1,29,12,11,8,1,13,2,800,30005,0,8,1133,0,14
1,30,12,11,8,1,13,2,800,30005,0,8,1133,0,15
1,33,12,11,8,1,13,2,800,30005,0,8,1133,0,16
1,43,12,11,8,1,13,2,800,30005,0,8,1133,0,17
1,38,12,11,8,1,13,2,800,30005,0,8,1133,0,18
1,59,12,11,8,1,13,2,800,30005,0,8,1133,0,19
1,49,12,11,8,1,13,2,800,30005,0,8,1133,0,20
1,67,12,11,8,1,13,2,800,30005,0,8,1133,0,21
1,45,12,11,8,1,13,2,800,30005,0,8,1133,0,22
1,32,12,11,8,1,13,2,800,30005,0,8,1133,0,23
1,42,12,11,8,1,13,2,800,30005,0,8,1133,0,24
1,58,12,11,8,1,13,2,800,30005,0,8,1133,0,25
1,17,20,30,9,4,13,2,376,30005,1,9,1008,0,1
1,44,12,30,9,4,13,2,376,30005,1,9,1008,0,2
1,29,12,30,9,4,13,2,376,30005,1,9,1008,0,3
1,37,31,30,9,4,13,2,376,30005,1,9,1008,0,4
1,45,31,30,9,4,13,2,376,30005,1,9,1008,0,5
1,29,31,30,9,4,13,2,376,30005,1,9,1008,0,6
1,29,31,28,9,4,13,2,376,30005,1,9,1008,0,7
1,-20,29,19,9,4,13,2,376,30005,1,9,1008,0,8
1,11,19,19,9,4,13,2,376,30005,1,9,1008,0,9
1,30,10,19,9,4,13,2,376,30005,1,9,1008,0,10
1,69,10,35,9,4,13,2,376,30005,1,9,1008,0,11
1,46,10,36,9,4,13,2,376,30005,1,9,1008,0,12
1,40,10,36,9,4,13,2,376,30005,1,9,1008,0,13
1,49,10,36,9,4,13,2,376,30005,1,9,1008,0,14
1,51,37,36,9,4,13,2,376,30005,1,9,1008,0,15
1,50,37,36,9,4,13,2,376,30005,1,9,1008,0,16
1,49,37,36,9,4,13,2,376,30005,1,9,1008,0,17
1,52,37,36,9,4,13,2,376,30005,1,9,1008,0,18
1,48,37,36,9,4,13,2,376,30005,1,9,1008,0,19
1,51,37,36,9,4,13,2,376,30005,1,9,1008,0,20
1,49,37,36,9,4,13,2,376,30005,1,9,1008,0,21
1,52,37,36,9,4,13,2,376,30005,1,9,1008,0,22
1,52,37,36,9,4,13,2,376,30005,1,9,1008,0,23
1,49,37,36,9,4,13,2,376,30005,1,9,1008,0,24
1,50,37,36,9,4,13,2,376,30005,1,9,1008,0,25
1,-22,8,28,10,5,13,2,332,30005,1,10,951,0,1
1,-18,12,14,10,5,13,2,332,30005,1,10,951,0,2
1,-20,15,10,10,5,13,2,332,30005,1,10,951,0,3
1,-27,36,10,10,5,13,2,332,30005,1,10,951,0,4
1,11,51,10,10,5,13,2,332,30005,1,10,951,0,5
1,42,11,10,10,5,13,2,332,30005,1,10,951,0,6
1,65,11,10,10,5,13,2,332,30005,1,10,951,0,7
1,50,11,10,10,5,13,2,332,30005,1,10,951,0,8
1,64,11,53,10,5,13,2,332,30005,1,10,951,0,9
1,42,11,30,10,5,13,2,332,30005,1,10,951,0,10
1,42,11,43,10,5,13,2,332,30005,1,10,951,0,11
1,55,11,26,10,5,13,2,332,30005,1,10,951,0,12
1,60,11,26,10,5,13,2,332,30005,1,10,951,0,13
1,39,11,12,10,5,13,2,332,30005,1,10,951,0,14
1,32,27,63,10,5,13,2,332,30005,1,10,951,0,15
1,53,11,63,10,5,13,2,332,30005,1,10,951,0,16
1,49,11,63,10,5,13,2,332,30005,1,10,951,0,17
1,52,64,63,10,5,13,2,332,30005,1,10,951,0,18
1,51,64,63,10,5,13,2,332,30005,1,10,951,0,19
1,50,64,63,10,5,13,2,332,30005,1,10,951,0,20
1,48,64,63,10,5,13,2,332,30005,1,10,951,0,21
1,61,11,63,10,5,13,2,332,30005,1,10,951,0,22
1,56,11,63,10,5,13,2,332,30005,1,10,951,0,23
1,60,11,63,10,5,13,2,332,30005,1,10,951,0,24
1,56,11,63,10,5,13,2,332,30005,1,10,951,0,25
1,1,12,64,11,2,13,2,2195,30005,0,11,828,0,1
1,7,3,57,11,2,13,2,2195,30005,0,11,828,0,2
1,58,17,8,11,2,13,2,2195,30005,0,11,828,0,3
1,23,17,8,11,2,13,2,2195,30005,0,11,828,0,4
1,11,9,8,11,2,13,2,2195,30005,0,11,828,0,5
1,-26,25,21,11,2,13,2,2195,30005,0,11,828,0,6
1,28,17,21,11,2,13,2,2195,30005,0,11,828,0,7
1,42,22,21,11,2,13,2,2195,30005,0,11,828,0,8
1,43,22,21,11,2,13,2,2195,30005,0,11,828,0,9
1,47,22,21,11,2,13,2,2195,30005,0,11,828,0,10
1,42,22,21,11,2,13,2,2195,30005,0,11,828,0,11
1,51,22,21,11,2,13,2,2195,30005,0,11,828,0,12
1,40,51,18,11,2,13,2,2195,30005,0,11,828,0,13
1,-62,43,18,11,2,13,2,2195,30005,0,11,828,0,14
1,12,19,18,11,2,13,2,2195,30005,0,11,828,0,15
1,51,22,18,11,2,13,2,2195,30005,0,11,828,0,16
1,47,22,18,11,2,13,2,2195,30005,0,11,828,0,17
1,59,22,21,11,2,13,2,2195,30005,0,11,828,0,18
1,41,22,21,11,2,13,2,2195,30005,0,11,828,0,19
1,60,22,21,11,2,13,2,2195,30005,0,11,828,0,20
1,57,22,21,11,2,13,2,2195,30005,0,11,828,0,21
1,55,22,21,11,2,13,2,2195,30005,0,11,828,0,22
1,53,22,21,11,2,13,2,2195,30005,0,11,828,0,23
1,47,22,21,11,2,13,2,2195,30005,0,11,828,0,24
1,41,22,21,11,2,13,2,2195,30005,0,11,828,0,25
1,23,3,63,12,8,13,2,1177,30005,1,12,506,0,1
1,20,4,63,12,8,13,2,1177,30005,1,12,506,0,2
1,-9,12,22,12,8,13,2,1177,30005,1,12,506,0,3
1,-37,29,22,12,8,13,2,1177,30005,1,12,506,0,4
1,14,22,44,12,8,13,2,1177,30005,1,12,506,0,5
1,-5,44,35,12,8,13,2,1177,30005,1,12,506,0,6
1,-12,18,58,12,8,13,2,1177,30005,1,12,506,0,7
1,-12,1,54,12,8,13,2,1177,30005,1,12,506,0,8
1,-1,41,54,12,8,13,2,1177,30005,1,12,506,0,9
1,-23,20,54,12,8,13,2,1177,30005,1,12,506,0,10
1,37,54,54,12,8,13,2,1177,30005,1,12,506,0,11
1,36,54,54,12,8,13,2,1177,30005,1,12,506,0,12
1,11,55,37,12,8,13,2,1177,30005,1,12,506,0,13
1,-49,64,38,12,8,13,2,1177,30005,1,12,506,0,14
1,35,54,38,12,8,13,2,1177,30005,1,12,506,0,15
1,40,38,38,12,8,13,2,1177,30005,1,12,506,0,16
1,63,38,38,12,8,13,2,1177,30005,1,12,506,0,17
1,64,38,38,12,8,13,2,1177,30005,1,12,506,0,18
1,36,38,38,12,8,13,2,1177,30005,1,12,506,0,19
1,62,38,48,12,8,13,2,1177,30005,1,12,506,0,20
1,47,38,20,12,8,13,2,1177,30005,1,12,506,0,21
1,47,38,19,12,8,13,2,1177,30005,1,12,506,0,22
1,49,38,27,12,8,13,2,1177,30005,1,12,506,0,23
1,54,38,27,12,8,13,2,1177,30005,1,12,506,0,24
1,16,27,27,12,8,13,2,1177,30005,1,12,506,0,25
2,26,46,64,13,2,13,2,2195,30002,0,1,230,0,1
2,-23,1,57,13,2,13,2,2195,30002,0,1,230,0,2
2,8,50,8,13,2,13,2,2195,30002,0,1,230,0,3
2,37,44,8,13,2,13,2,2195,30002,0,1,230,0,4
2,67,20,8,13,2,13,2,2195,30002,0,1,230,0,5
2,-42,64,21,13,2,13,2,2195,30002,0,1,230,0,6
2,49,22,21,13,2,13,2,2195,30002,0,1,230,0,7
2,-7,60,21,13,2,13,2,2195,30002,0,1,230,0,8
2,-23,34,21,13,2,13,2,2195,30002,0,1,230,0,9
2,28,36,21,13,2,13,2,2195,30002,0,1,230,0,10
2,-16,10,21,13,2,13,2,2195,30002,0,1,230,0,11
2,23,57,21,13,2,13,2,2195,30002,0,1,230,0,12
2,-16,30,18,13,2,13,2,2195,30002,0,1,230,0,13
2,28,19,18,13,2,13,2,2195,30002,0,1,230,0,14
2,12,19,18,13,2,13,2,2195,30002,0,1,230,0,15
2,-1,28,18,13,2,13,2,2195,30002,0,1,230,0,16
2,13,39,18,13,2,13,2,2195,30002,0,1,230,0,17
2,6,14,21,13,2,13,2,2195,30002,0,1,230,0,18
2,-27,8,21,13,2,13,2,2195,30002,0,1,230,0,19
2,13,5,21,13,2,13,2,2195,30002,0,1,230,0,20
2,-36,37,21,13,2,13,2,2195,30002,0,1,230,0,21
2,50,45,21,13,2,13,2,2195,30002,0,1,230,0,22
2,50,22,21,13,2,13,2,2195,30002,0,1,230,0,23
2,46,22,21,13,2,13,2,2195,30002,0,1,230,0,24
2,-35,62,21,13,2,13,2,2195,30002,0,1,230,0,25
2,21,23,28,14,7,13,2,335,30002,1,2,515,0,1
2,16,28,50,14,7,13,2,335,30002,1,2,515,0,2
2,-13,54,30,14,7,13,2,335,30002,1,2,515,0,3
2,-7,37,53,14,7,13,2,335,30002,1,2,515,0,4
2,6,48,51,14,7,13,2,335,30002,1,2,515,0,5
2,-40,51,45,14,7,13,2,335,30002,1,2,515,0,6
2,-9,19,21,14,7,13,2,335,30002,1,2,515,0,7
2,-43,21,17,14,7,13,2,335,30002,1,2,515,0,8
2,16,17,35,14,7,13,2,335,30002,1,2,515,0,9
2,19,42,55,14,7,13,2,335,30002,1,2,515,0,10
2,-35,7,60,14,7,13,2,335,30002,1,2,515,0,11
2,59,2,60,14,7,13,2,335,30002,1,2,515,0,12
2,263,60,60,14,7,13,2,335,30002,1,2,515,1,13
2,45,16,60,14,7,13,2,335,30002,1,2,515,0,14
2,21,12,60,14,7,13,2,335,30002,1,2,515,0,15
2,-29,64,60,14,7,13,2,335,30002,1,2,515,0,16
2,-44,31,60,14,7,13,2,335,30002,1,2,515,0,17
2,-6,39,60,14,7,13,2,335,30002,1,2,515,0,18
2,30,47,60,14,7,13,2,335,30002,1,2,515,0,19
2,261,57,60,14,7,13,2,335,30002,1,2,515,1,20
2,31,33,60,14,7,13,2,335,30002,1,2,515,0,21
2,-55,41,60,14,7,13,2,335,30002,1,2,515,0,22
2,36,25,60,14,7,13,2,335,30002,1,2,515,0,23
2,6,9,60,14,7,13,2,335,30002,1,2,515,0,24
2,-34,29,60,14,7,13,2,335,30002,1,2,515,0,25
2,-29,1,16,15,9,13,2,1639,30002,1,3,961,0,1
2,50,16,41,15,9,13,2,1639,30002,1,3,961,0,2
2,0,41,5,15,9,13,2,1639,30002,1,3,961,0,3
2,-41,5,9,15,9,13,2,1639,30002,1,3,961,0,4
2,24,9,9,15,9,13,2,1639,30002,1,3,961,0,5
2,37,9,9,15,9,13,2,1639,30002,1,3,961,0,6
2,42,9,9,15,9,13,2,1639,30002,1,3,961,0,7
2,50,9,9,15,9,13,2,1639,30002,1,3,961,0,8
2,43,9,9,15,9,13,2,1639,30002,1,3,961,0,9
2,40,9,16,15,9,13,2,1639,30002,1,3,961,0,10
2,49,16,16,15,9,13,2,1639,30002,1,3,961,0,11
2,51,16,16,15,9,13,2,1639,30002,1,3,961,0,12
2,48,16,16,15,9,13,2,1639,30002,1,3,961,0,13
2,51,16,16,15,9,13,2,1639,30002,1,3,961,0,14
2,52,16,16,15,9,13,2,1639,30002,1,3,961,0,15
2,50,16,45,15,9,13,2,1639,30002,1,3,961,0,16
2,49,16,20,15,9,13,2,1639,30002,1,3,961,0,17
2,50,16,1,15,9,13,2,1639,30002,1,3,961,0,18
2,49,16,7,15,9,13,2,1639,30002,1,3,961,0,19
2,49,16,16,15,9,13,2,1639,30002,1,3,961,0,20
2,51,16,16,15,9,13,2,1639,30002,1,3,961,0,21
2,49,16,39,15,9,13,2,1639,30002,1,3,961,0,22
2,49,16,60,15,9,13,2,1639,30002,1,3,961,0,23
2,50,16,35,15,9,13,2,1639,30002,1,3,961,0,24
2,48,16,16,15,9,13,2,1639,30002,1,3,961,0,25
2,0,38,8,16,5,13,2,1899,30002,0,4,935,0,1
2,-20,9,57,16,5,13,2,1899,30002,0,4,935,0,2
2,-36,58,64,16,5,13,2,1899,30002,0,4,935,0,3
2,23,1,1,16,5,13,2,1899,30002,0,4,935,0,4
2,-15,2,37,16,5,13,2,1899,30002,0,4,935,0,5
2,20,1,36,16,5,13,2,1899,30002,0,4,935,0,6
2,49,37,28,16,5,13,2,1899,30002,0,4,935,0,7
2,49,37,29,16,5,13,2,1899,30002,0,4,935,0,8
2,41,37,43,16,5,13,2,1899,30002,0,4,935,0,9
2,60,37,44,16,5,13,2,1899,30002,0,4,935,0,10
2,51,37,35,16,5,13,2,1899,30002,0,4,935,0,11
2,50,37,52,16,5,13,2,1899,30002,0,4,935,0,12
2,59,37,45,16,5,13,2,1899,30002,0,4,935,0,13
2,48,37,45,16,5,13,2,1899,30002,0,4,935,0,14
2,56,37,45,16,5,13,2,1899,30002,0,4,935,0,15
2,49,37,48,16,5,13,2,1899,30002,0,4,935,0,16
2,53,37,31,16,5,13,2,1899,30002,0,4,935,0,17
2,54,37,31,16,5,13,2,1899,30002,0,4,935,0,18
2,58,37,36,16,5,13,2,1899,30002,0,4,935,0,19
2,43,37,36,16,5,13,2,1899,30002,0,4,935,0,20
2,49,37,36,16,5,13,2,1899,30002,0,4,935,0,21
2,47,37,36,16,5,13,2,1899,30002,0,4,935,0,22
2,42,37,36,16,5,13,2,1899,30002,0,4,935,0,23
2,46,37,36,16,5,13,2,1899,30002,0,4,935,0,24
2,59,37,36,16,5,13,2,1899,30002,0,4,935,0,25
2,41,38,27,17,8,13,2,1244,30002,1,5,1116,0,1
2,-30,19,4,17,8,13,2,1244,30002,1,5,1116,0,2
2,49,38,39,17,8,13,2,1244,30002,1,5,1116,0,3
2,52,38,49,17,8,13,2,1244,30002,1,5,1116,0,4
2,49,38,49,17,8,13,2,1244,30002,1,5,1116,0,5
2,62,38,49,17,8,13,2,1244,30002,1,5,1116,0,6
2,39,38,49,17,8,13,2,1244,30002,1,5,1116,0,7
2,42,38,49,17,8,13,2,1244,30002,1,5,1116,0,8
2,47,38,49,17,8,13,2,1244,30002,1,5,1116,0,9
2,42,38,49,17,8,13,2,1244,30002,1,5,1116,0,10
2,46,38,49,17,8,13,2,1244,30002,1,5,1116,0,11
2,42,38,49,17,8,13,2,1244,30002,1,5,1116,0,12
2,40,38,14,17,8,13,2,1244,30002,1,5,1116,0,13
2,54,38,17,17,8,13,2,1244,30002,1,5,1116,0,14
2,46,38,53,17,8,13,2,1244,30002,1,5,1116,0,15
2,57,38,7,17,8,13,2,1244,30002,1,5,1116,0,16
2,48,38,53,17,8,13,2,1244,30002,1,5,1116,0,17
2,44,38,53,17,8,13,2,1244,30002,1,5,1116,0,18
2,45,38,53,17,8,13,2,1244,30002,1,5,1116,0,19
2,63,38,49,17,8,13,2,1244,30002,1,5,1116,0,20
2,35,38,49,17,8,13,2,1244,30002,1,5,1116,0,21
2,38,38,49,17,8,13,2,1244,30002,1,5,1116,0,22
2,49,38,49,17,8,13,2,1244,30002,1,5,1116,0,23
2,55,38,49,17,8,13,2,1244,30002,1,5,1116,0,24
2,61,38,49,17,8,13,2,1244,30002,1,5,1116,0,25
2,-18,46,30,18,4,13,2,376,30002,1,6,761,0,1
2,34,31,30,18,4,13,2,376,30002,1,6,761,0,2
2,32,31,30,18,4,13,2,376,30002,1,6,761,0,3
2,35,31,30,18,4,13,2,376,30002,1,6,761,0,4
2,27,31,30,18,4,13,2,376,30002,1,6,761,0,5
2,-20,29,30,18,4,13,2,376,30002,1,6,761,0,6
2,25,31,28,18,4,13,2,376,30002,1,6,761,0,7
2,27,31,19,18,4,13,2,376,30002,1,6,761,0,8
2,-20,29,19,18,4,13,2,376,30002,1,6,761,0,9
