"player","points","cells","social_info","unique_rounds","env_number","age","gender","soc_info_round","participantNr","gempresent","round","tot_points","gem","trial"
1,13,15,30,1,4,13,1,376,30009,1,1,760,0,1
1,14,15,30,1,4,13,1,376,30009,1,1,760,0,2
1,-1,15,30,1,4,13,1,376,30009,1,1,760,0,3
1,265,22,30,1,4,13,1,376,30009,1,1,760,1,4
1,31,32,30,1,4,13,1,376,30009,1,1,760,0,5
1,4,19,30,1,4,13,1,376,30009,1,1,760,0,6
1,17,32,28,1,4,13,1,376,30009,1,1,760,0,7
1,-17,36,19,1,4,13,1,376,30009,1,1,760,0,8
1,-8,30,19,1,4,13,1,376,30009,1,1,760,0,9
1,0,20,19,1,4,13,1,376,30009,1,1,760,0,10
1,-39,48,35,1,4,13,1,376,30009,1,1,760,0,11
1,-31,53,36,1,4,13,1,376,30009,1,1,760,0,12
1,50,4,36,1,4,13,1,376,30009,1,1,760,0,13
1,49,4,36,1,4,13,1,376,30009,1,1,760,0,14
1,57,4,36,1,4,13,1,376,30009,1,1,760,0,15
1,55,4,36,1,4,13,1,376,30009,1,1,760,0,16
1,-34,26,36,1,4,13,1,376,30009,1,1,760,0,17
1,-18,42,36,1,4,13,1,376,30009,1,1,760,0,18
1,50,64,36,1,4,13,1,376,30009,1,1,760,0,19
1,50,64,36,1,4,13,1,376,30009,1,1,760,0,20
1,50,64,36,1,4,13,1,376,30009,1,1,760,0,21
1,52,64,36,1,4,13,1,376,30009,1,1,760,0,22
1,51,64,36,1,4,13,1,376,30009,1,1,760,0,23
1,48,64,36,1,4,13,1,376,30009,1,1,760,0,24
1,52,64,36,1,4,13,1,376,30009,1,1,760,0,25
1,-60,18,16,2,9,13,1,1639,30009,1,2,543,0,1
1,17,30,41,2,9,13,1,1639,30009,1,2,543,0,2
1,3,41,5,2,9,13,1,1639,30009,1,2,543,0,3
1,13,46,9,2,9,13,1,1639,30009,1,2,543,0,4
1,11,46,9,2,9,13,1,1639,30009,1,2,543,0,5
1,-49,64,9,2,9,13,1,1639,30009,1,2,543,0,6
1,-57,40,9,2,9,13,1,1639,30009,1,2,543,0,7
1,36,52,9,2,9,13,1,1639,30009,1,2,543,0,8
1,37,52,9,2,9,13,1,1639,30009,1,2,543,0,9
1,37,52,16,2,9,13,1,1639,30009,1,2,543,0,10
1,36,52,16,2,9,13,1,1639,30009,1,2,543,0,11
1,36,52,16,2,9,13,1,1639,30009,1,2,543,0,12
1,22,14,16,2,9,13,1,1639,30009,1,2,543,0,13
1,7,14,16,2,9,13,1,1639,30009,1,2,543,0,14
1,51,28,16,2,9,13,1,1639,30009,1,2,543,0,15
1,59,28,45,2,9,13,1,1639,30009,1,2,543,0,16
1,57,28,20,2,9,13,1,1639,30009,1,2,543,0,17
1,59,28,1,2,9,13,1,1639,30009,1,2,543,0,18
1,49,28,7,2,9,13,1,1639,30009,1,2,543,0,19
1,51,28,16,2,9,13,1,1639,30009,1,2,543,0,20
1,-7,43,16,2,9,13,1,1639,30009,1,2,543,0,21
1,37,35,39,2,9,13,1,1639,30009,1,2,543,0,22
1,28,35,60,2,9,13,1,1639,30009,1,2,543,0,23
1,37,35,35,2,9,13,1,1639,30009,1,2,543,0,24
1,33,35,16,2,9,13,1,1639,30009,1,2,543,0,25
1,3,49,27,3,3,13,1,795,30009,1,3,615,0,1
1,-57,33,27,3,3,13,1,795,30009,1,3,615,0,2
1,-11,53,27,3,3,13,1,795,30009,1,3,615,0,3
1,-15,30,27,3,3,13,1,795,30009,1,3,615,0,4
1,35,20,27,3,3,13,1,795,30009,1,3,615,0,5
1,36,20,27,3,3,13,1,795,30009,1,3,615,0,6
1,36,20,27,3,3,13,1,795,30009,1,3,615,0,7
1,50,35,27,3,3,13,1,795,30009,1,3,615,0,8
1,51,35,27,3,3,13,1,795,30009,1,3,615,0,9
1,49,35,27,3,3,13,1,795,30009,1,3,615,0,10
1,51,35,22,3,3,13,1,795,30009,1,3,615,0,11
1,51,35,30,3,3,13,1,795,30009,1,3,615,0,12
1,49,35,46,3,3,13,1,795,30009,1,3,615,0,13
1,49,35,46,3,3,13,1,795,30009,1,3,615,0,14
1,51,35,22,3,3,13,1,795,30009,1,3,615,0,15
1,51,35,45,3,3,13,1,795,30009,1,3,615,0,16
1,50,35,45,3,3,13,1,795,30009,1,3,615,0,17
1,52,35,45,3,3,13,1,795,30009,1,3,615,0,18
1,49,35,45,3,3,13,1,795,30009,1,3,615,0,19
1,50,35,45,3,3,13,1,795,30009,1,3,615,0,20
1,-16,15,45,3,3,13,1,795,30009,1,3,615,0,21
1,-1,47,45,3,3,13,1,795,30009,1,3,615,0,22
1,-29,10,45,3,3,13,1,795,30009,1,3,615,0,23
1,-46,4,45,3,3,13,1,795,30009,1,3,615,0,24
1,27,51,45,3,3,13,1,795,30009,1,3,615,0,25
1,15,11,61,4,1,13,1,921,30009,0,4,412,0,1
1,-20,36,27,4,1,13,1,921,30009,0,4,412,0,2
1,12,22,31,4,1,13,1,921,30009,0,4,412,0,3
1,-21,26,38,4,1,13,1,921,30009,0,4,412,0,4
1,43,46,39,4,1,13,1,921,30009,0,4,412,0,5
1,31,46,47,4,1,13,1,921,30009,0,4,412,0,6
1,34,46,14,4,1,13,1,921,30009,0,4,412,0,7
1,30,46,11,4,1,13,1,921,30009,0,4,412,0,8
1,38,46,11,4,1,13,1,921,30009,0,4,412,0,9
1,27,7,11,4,1,13,1,921,30009,0,4,412,0,10
1,18,7,11,4,1,13,1,921,30009,0,4,412,0,11
1,-20,51,11,4,1,13,1,921,30009,0,4,412,0,12
1,41,42,11,4,1,13,1,921,30009,0,4,412,0,13
1,24,42,11,4,1,13,1,921,30009,0,4,412,0,14
1,-22,63,11,4,1,13,1,921,30009,0,4,412,0,15
1,-7,1,11,4,1,13,1,921,30009,0,4,412,0,16
1,48,2,11,4,1,13,1,921,30009,0,4,412,0,17
1,50,2,11,4,1,13,1,921,30009,0,4,412,0,18
1,48,2,11,4,1,13,1,921,30009,0,4,412,0,19
1,52,2,11,4,1,13,1,921,30009,0,4,412,0,20
1,50,2,11,4,1,13,1,921,30009,0,4,412,0,21
1,-34,25,11,4,1,13,1,921,30009,0,4,412,0,22
1,-26,18,11,4,1,13,1,921,30009,0,4,412,0,23
1,-52,17,11,4,1,13,1,921,30009,0,4,412,0,24
1,53,10,11,4,1,13,1,921,30009,0,4,412,0,25
1,1,18,11,5,6,13,1,1625,30009,1,5,203,0,1
1,-14,37,34,5,6,13,1,1625,30009,1,5,203,0,2
1,9,22,54,5,6,13,1,1625,30009,1,5,203,0,3
1,27,43,44,5,6,13,1,1625,30009,1,5,203,0,4
1,-18,52,22,5,6,13,1,1625,30009,1,5,203,0,5
1,28,47,20,5,6,13,1,1625,30009,1,5,203,0,6
1,-50,57,20,5,6,13,1,1625,30009,1,5,203,0,7
1,0,33,20,5,6,13,1,1625,30009,1,5,203,0,8
1,43,58,20,5,6,13,1,1625,30009,1,5,203,0,9
1,34,58,20,5,6,13,1,1625,30009,1,5,203,0,10
1,40,58,20,5,6,13,1,1625,30009,1,5,203,0,11
1,48,58,20,5,6,13,1,1625,30009,1,5,203,0,12
1,21,58,20,5,6,13,1,1625,30009,1,5,203,0,13
1,41,58,20,5,6,13,1,1625,30009,1,5,203,0,14
1,50,58,20,5,6,13,1,1625,30009,1,5,203,0,15
1,-5,62,20,5,6,13,1,1625,30009,1,5,203,0,16
1,-11,7,20,5,6,13,1,1625,30009,1,5,203,0,17
1,-44,4,20,5,6,13,1,1625,30009,1,5,203,0,18
1,-10,12,20,5,6,13,1,1625,30009,1,5,203,0,19
1,-62,5,20,5,6,13,1,1625,30009,1,5,203,0,20
1,40,13,20,5,6,13,1,1625,30009,1,5,203,0,21
1,35,13,20,5,6,13,1,1625,30009,1,5,203,0,22
1,28,13,20,5,6,13,1,1625,30009,1,5,203,0,23
1,-20,6,20,5,6,13,1,1625,30009,1,5,203,0,24
1,-8,14,20,5,6,13,1,1625,30009,1,5,203,0,25
1,36,41,63,6,8,13,1,1177,30009,1,6,689,0,1
1,13,41,63,6,8,13,1,1177,30009,1,6,689,0,2
1,20,39,22,6,8,13,1,1177,30009,1,6,689,0,3
1,31,39,22,6,8,13,1,1177,30009,1,6,689,0,4
1,70,15,44,6,8,13,1,1177,30009,1,6,689,0,5
1,61,15,35,6,8,13,1,1177,30009,1,6,689,0,6
1,48,15,58,6,8,13,1,1177,30009,1,6,689,0,7
1,56,15,54,6,8,13,1,1177,30009,1,6,689,0,8
1,31,15,54,6,8,13,1,1177,30009,1,6,689,0,9
1,-46,28,54,6,8,13,1,1177,30009,1,6,689,0,10
1,-37,29,54,6,8,13,1,1177,30009,1,6,689,0,11
1,-21,37,54,6,8,13,1,1177,30009,1,6,689,0,12
1,23,3,37,6,8,13,1,1177,30009,1,6,689,0,13
1,23,3,38,6,8,13,1,1177,30009,1,6,689,0,14
1,23,4,38,6,8,13,1,1177,30009,1,6,689,0,15
1,13,17,38,6,8,13,1,1177,30009,1,6,689,0,16
1,43,62,38,6,8,13,1,1177,30009,1,6,689,0,17
1,52,62,38,6,8,13,1,1177,30009,1,6,689,0,18
1,36,62,38,6,8,13,1,1177,30009,1,6,689,0,19
1,48,62,48,6,8,13,1,1177,30009,1,6,689,0,20
1,30,62,20,6,8,13,1,1177,30009,1,6,689,0,21
1,20,62,19,6,8,13,1,1177,30009,1,6,689,0,22
1,54,62,27,6,8,13,1,1177,30009,1,6,689,0,23
1,32,62,27,6,8,13,1,1177,30009,1,6,689,0,24
1,30,62,27,6,8,13,1,1177,30009,1,6,689,0,25
1,14,31,28,7,2,13,1,504,30009,1,7,1151,0,1
1,-8,13,36,7,2,13,1,504,30009,1,7,1151,0,2
1,51,35,29,7,2,13,1,504,30009,1,7,1151,0,3
1,48,35,37,7,2,13,1,504,30009,1,7,1151,0,4
1,49,35,11,7,2,13,1,504,30009,1,7,1151,0,5
1,49,35,51,7,2,13,1,504,30009,1,7,1151,0,6
1,49,35,51,7,2,13,1,504,30009,1,7,1151,0,7
1,48,35,51,7,2,13,1,504,30009,1,7,1151,0,8
1,51,35,51,7,2,13,1,504,30009,1,7,1151,0,9
1,48,35,51,7,2,13,1,504,30009,1,7,1151,0,10
1,50,35,51,7,2,13,1,504,30009,1,7,1151,0,11
1,50,35,51,7,2,13,1,504,30009,1,7,1151,0,12
1,52,35,51,7,2,13,1,504,30009,1,7,1151,0,13
1,50,35,51,7,2,13,1,504,30009,1,7,1151,0,14
1,51,35,51,7,2,13,1,504,30009,1,7,1151,0,15
1,50,35,51,7,2,13,1,504,30009,1,7,1151,0,16
1,51,35,51,7,2,13,1,504,30009,1,7,1151,0,17
1,49,35,51,7,2,13,1,504,30009,1,7,1151,0,18
1,49,35,51,7,2,13,1,504,30009,1,7,1151,0,19
1,49,35,51,7,2,13,1,504,30009,1,7,1151,0,20
1,52,35,51,7,2,13,1,504,30009,1,7,1151,0,21
1,50,35,51,7,2,13,1,504,30009,1,7,1151,0,22
1,48,35,51,7,2,13,1,504,30009,1,7,1151,0,23
1,49,35,51,7,2,13,1,504,30009,1,7,1151,0,24
1,52,35,51,7,2,13,1,504,30009,1,7,1151,0,25
1,37,31,30,8,2,13,1,838,30009,0,8,887,0,1
1,0,23,30,8,2,13,1,838,30009,0,8,887,0,2
1,36,31,30,8,2,13,1,838,30009,0,8,887,0,3
1,36,44,30,8,2,13,1,838,30009,0,8,887,0,4
1,35,44,30,8,2,13,1,838,30009,0,8,887,0,5
1,32,18,30,8,2,13,1,838,30009,0,8,887,0,6
1,-15,12,30,8,2,13,1,838,30009,0,8,887,0,7
1,-40,34,44,8,2,13,1,838,30009,0,8,887,0,8
1,-35,62,44,8,2,13,1,838,30009,0,8,887,0,9
1,48,54,44,8,2,13,1,838,30009,0,8,887,0,10
1,51,54,44,8,2,13,1,838,30009,0,8,887,0,11
1,52,54,44,8,2,13,1,838,30009,0,8,887,0,12
1,51,54,44,8,2,13,1,838,30009,0,8,887,0,13
1,49,54,44,8,2,13,1,838,30009,0,8,887,0,14
1,48,54,55,8,2,13,1,838,30009,0,8,887,0,15
1,50,54,18,8,2,13,1,838,30009,0,8,887,0,16
1,49,54,18,8,2,13,1,838,30009,0,8,887,0,17
1,50,54,18,8,2,13,1,838,30009,0,8,887,0,18
1,49,54,18,8,2,13,1,838,30009,0,8,887,0,19
1,51,54,18,8,2,13,1,838,30009,0,8,887,0,20
1,52,54,18,8,2,13,1,838,30009,0,8,887,0,21
1,50,54,18,8,2,13,1,838,30009,0,8,887,0,22
1,51,54,18,8,2,13,1,838,30009,0,8,887,0,23
1,50,54,18,8,2,13,1,838,30009,0,8,887,0,24
1,50,54,18,8,2,13,1,838,30009,0,8,887,0,25
1,-16,18,28,9,5,13,1,332,30009,1,9,412,0,1
1,-8,44,14,9,5,13,1,332,30009,1,9,412,0,2
1,-58,31,10,9,5,13,1,332,30009,1,9,412,0,3
1,-3,22,10,9,5,13,1,332,30009,1,9,412,0,4
1,32,39,10,9,5,13,1,332,30009,1,9,412,0,5
1,71,39,10,9,5,13,1,332,30009,1,9,412,0,6
1,42,39,10,9,5,13,1,332,30009,1,9,412,0,7
1,35,39,10,9,5,13,1,332,30009,1,9,412,0,8
1,47,56,53,9,5,13,1,332,30009,1,9,412,0,9
1,44,56,30,9,5,13,1,332,30009,1,9,412,0,10
1,24,56,43,9,5,13,1,332,30009,1,9,412,0,11
1,24,59,26,9,5,13,1,332,30009,1,9,412,0,12
1,10,6,26,9,5,13,1,332,30009,1,9,412,0,13
1,8,34,12,9,5,13,1,332,30009,1,9,412,0,14
1,-44,1,63,9,5,13,1,332,30009,1,9,412,0,15
1,-20,8,63,9,5,13,1,332,30009,1,9,412,0,16
1,-8,7,63,9,5,13,1,332,30009,1,9,412,0,17
1,20,28,63,9,5,13,1,332,30009,1,9,412,0,18
1,-34,62,63,9,5,13,1,332,30009,1,9,412,0,19
1,-3,57,63,9,5,13,1,332,30009,1,9,412,0,20
1,48,64,63,9,5,13,1,332,30009,1,9,412,0,21
1,50,64,63,9,5,13,1,332,30009,1,9,412,0,22
1,50,64,63,9,5,13,1,332,30009,1,9,412,0,23
1,50,64,63,9,5,13,1,332,30009,1,9,412,0,24
1,51,64,63,9,5,13,1,332,30009,1,9,412,0,25
1,5,17,31,10,3,13,1,254,30009,0,10,1123,0,1
1,40,13,29,10,3,13,1,254,30009,0,10,1123,0,2
1,29,13,44,10,3,13,1,254,30009,0,10,1123,0,3
1,44,35,44,10,3,13,1,254,30009,0,10,1123,0,4
1,45,35,44,10,3,13,1,254,30009,0,10,1123,0,5
1,48,35,44,10,3,13,1,254,30009,0,10,1123,0,6
1,47,35,47,10,3,13,1,254,30009,0,10,1123,0,7
1,41,35,47,10,3,13,1,254,30009,0,10,1123,0,8
1,50,35,6,10,3,13,1,254,30009,0,10,1123,0,9
1,44,35,19,10,3,13,1,254,30009,0,10,1123,0,10
1,47,35,19,10,3,13,1,254,30009,0,10,1123,0,11
1,58,35,19,10,3,13,1,254,30009,0,10,1123,0,12
1,49,35,19,10,3,13,1,254,30009,0,10,1123,0,13
1,45,35,44,10,3,13,1,254,30009,0,10,1123,0,14
1,43,35,44,10,3,13,1,254,30009,0,10,1123,0,15
1,43,35,44,10,3,13,1,254,30009,0,10,1123,0,16
1,45,35,44,10,3,13,1,254,30009,0,10,1123,0,17
1,55,35,44,10,3,13,1,254,30009,0,10,1123,0,18
1,52,35,44,10,3,13,1,254,30009,0,10,1123,0,19
1,48,35,44,10,3,13,1,254,30009,0,10,1123,0,20
1,45,35,44,10,3,13,1,254,30009,0,10,1123,0,21
1,53,35,44,10,3,13,1,254,30009,0,10,1123,0,22
1,46,35,44,10,3,13,1,254,30009,0,10,1123,0,23
1,51,35,44,10,3,13,1,254,30009,0,10,1123,0,24
1,50,35,44,10,3,13,1,254,30009,0,10,1123,0,25
1,40,15,24,11,5,13,1,408,30009,0,11,581,0,1
1,47,15,45,11,5,13,1,408,30009,0,11,581,0,2
1,38,15,8,11,5,13,1,408,30009,0,11,581,0,3
1,34,15,15,11,5,13,1,408,30009,0,11,581,0,4
1,-14,40,22,11,5,13,1,408,30009,0,11,581,0,5
1,7,45,29,11,5,13,1,408,30009,0,11,581,0,6
1,13,28,1,11,5,13,1,408,30009,0,11,581,0,7
1,-23,5,10,11,5,13,1,408,30009,0,11,581,0,8
1,-7,26,57,11,5,13,1,408,30009,0,11,581,0,9
1,16,50,33,11,5,13,1,408,30009,0,11,581,0,10
1,19,61,25,11,5,13,1,408,30009,0,11,581,0,11
1,-36,56,13,11,5,13,1,408,30009,0,11,581,0,12
1,-12,38,6,11,5,13,1,408,30009,0,11,581,0,13
1,-50,20,48,11,5,13,1,408,30009,0,11,581,0,14
1,-9,3,55,11,5,13,1,408,30009,0,11,581,0,15
1,53,19,6,11,5,13,1,408,30009,0,11,581,0,16
1,50,19,6,11,5,13,1,408,30009,0,11,581,0,17
1,58,19,6,11,5,13,1,408,30009,0,11,581,0,18
1,57,19,6,11,5,13,1,408,30009,0,11,581,0,19
1,47,19,6,11,5,13,1,408,30009,0,11,581,0,20
1,48,19,6,11,5,13,1,408,30009,0,11,581,0,21
1,43,19,6,11,5,13,1,408,30009,0,11,581,0,22
1,57,19,6,11,5,13,1,408,30009,0,11,581,0,23
1,43,19,6,11,5,13,1,408,30009,0,11,581,0,24
1,62,19,6,11,5,13,1,408,30009,0,11,581,0,25
1,55,15,28,12,7,13,1,335,30009,1,12,1282,0,1
1,53,15,50,12,7,13,1,335,30009,1,12,1282,0,2
1,43,15,30,12,7,13,1,335,30009,1,12,1282,0,3
1,50,15,53,12,7,13,1,335,30009,1,12,1282,0,4
1,44,15,51,12,7,13,1,335,30009,1,12,1282,0,5
1,54,15,45,12,7,13,1,335,30009,1,12,1282,0,6
1,51,15,21,12,7,13,1,335,30009,1,12,1282,0,7
1,60,15,17,12,7,13,1,335,30009,1,12,1282,0,8
1,57,15,35,12,7,13,1,335,30009,1,12,1282,0,9
1,54,15,55,12,7,13,1,335,30009,1,12,1282,0,10
1,50,15,60,12,7,13,1,335,30009,1,12,1282,0,11
1,54,15,60,12,7,13,1,335,30009,1,12,1282,0,12
1,56,15,60,12,7,13,1,335,30009,1,12,1282,0,13
1,53,15,60,12,7,13,1,335,30009,1,12,1282,0,14
1,47,15,60,12,7,13,1,335,30009,1,12,1282,0,15
1,58,15,60,12,7,13,1,335,30009,1,12,1282,0,16
1,46,15,60,12,7,13,1,335,30009,1,12,1282,0,17
1,45,15,60,12,7,13,1,335,30009,1,12,1282,0,18
1,56,15,60,12,7,13,1,335,30009,1,12,1282,0,19
1,59,15,60,12,7,13,1,335,30009,1,12,1282,0,20
1,47,15,60,12,7,13,1,335,30009,1,12,1282,0,21
1,49,15,60,12,7,13,1,335,30009,1,12,1282,0,22
1,47,15,60,12,7,13,1,335,30009,1,12,1282,0,23
1,50,15,60,12,7,13,1,335,30009,1,12,1282,0,24
1,44,15,60,12,7,13,1,335,30009,1,12,1282,0,25
2,28,13,27,13,3,13,2,795,30005,1,1,39,0,1
2,34,13,27,13,3,13,2,795,30005,1,1,39,0,2
2,28,13,27,13,3,13,2,795,30005,1,1,39,0,3
2,50,20,27,13,3,13,2,795,30005,1,1,39,0,4
2,-51,19,27,13,3,13,2,795,30005,1,1,39,0,5
2,21,27,27,13,3,13,2,795,30005,1,1,39,0,6
2,-31,63,27,13,3,13,2,795,30005,1,1,39,0,7
2,-22,11,27,13,3,13,2,795,30005,1,1,39,0,8
2,-1,28,27,13,3,13,2,795,30005,1,1,39,0,9
2,23,36,27,13,3,13,2,795,30005,1,1,39,0,10
2,-25,22,22,13,3,13,2,795,30005,1,1,39,0,11
2,-44,34,30,13,3,13,2,795,30005,1,1,39,0,12
2,-35,32,46,13,3,13,2,795,30005,1,1,39,0,13
2,36,43,46,13,3,13,2,795,30005,1,1,39,0,14
2,52,29,22,13,3,13,2,795,30005,1,1,39,0,15
2,54,53,45,13,3,13,2,795,30005,1,1,39,0,16
2,22,44,45,13,3,13,2,795,30005,1,1,39,0,17
2,-18,35,45,13,3,13,2,795,30005,1,1,39,0,18
2,6,26,45,13,3,13,2,795,30005,1,1,39,0,19
2,-58,4,45,13,3,13,2,795,30005,1,1,39,0,20
2,-13,46,45,13,3,13,2,795,30005,1,1,39,0,21
2,2,54,45,13,3,13,2,795,30005,1,1,39,0,22
2,4,39,45,13,3,13,2,795,30005,1,1,39,0,23
2,34,47,45,13,3,13,2,795,30005,1,1,39,0,24
2,-57,30,45,13,3,13,2,795,30005,1,1,39,0,25
2,-24,11,45,14,7,13,2,1912,30005,1,2,1927,0,1
2,11,45,54,14,7,13,2,1912,30005,1,2,1927,0,2
2,-55,36,46,14,7,13,2,1912,30005,1,2,1927,0,3
2,0,37,47,14,7,13,2,1912,30005,1,2,1927,0,4
2,23,45,48,14,7,13,2,1912,30005,1,2,1927,0,5
2,-57,29,55,14,7,13,2,1912,30005,1,2,1927,0,6
2,15,47,39,14,7,13,2,1912,30005,1,2,1927,0,7
2,-7,39,38,14,7,13,2,1912,30005,1,2,1927,0,8
2,-19,54,30,14,7,13,2,1912,30005,1,2,1927,0,9
2,-50,30,37,14,7,13,2,1912,30005,1,2,1927,0,10
2,49,40,53,14,7,13,2,1912,30005,1,2,1927,0,11
2,12,48,61,14,7,13,2,1912,30005,1,2,1927,0,12
2,-17,56,52,14,7,13,2,1912,30005,1,2,1927,0,13
2,-16,55,60,14,7,13,2,1912,30005,1,2,1927,0,14
2,-21,32,60,14,7,13,2,1912,30005,1,2,1927,0,15
2,1,51,60,14,7,13,2,1912,30005,1,2,1927,0,16
2,26,42,60,14,7,13,2,1912,30005,1,2,1927,0,17
2,264,60,60,14,7,13,2,1912,30005,1,2,1927,1,18
2,255,60,60,14,7,13,2,1912,30005,1,2,1927,1,19
2,245,60,60,14,7,13,2,1912,30005,1,2,1927,1,20
2,257,60,60,14,7,13,2,1912,30005,1,2,1927,1,21
2,265,60,60,14,7,13,2,1912,30005,1,2,1927,1,22
2,269,60,60,14,7,13,2,1912,30005,1,2,1927,1,23
2,260,60,60,14,7,13,2,1912,30005,1,2,1927,1,24
2,241,60,60,14,7,13,2,1912,30005,1,2,1927,1,25
2,-49,20,28,15,2,13,2,504,30005,1,3,962,0,1
2,-8,29,36,15,2,13,2,504,30005,1,3,962,0,2
2,14,34,29,15,2,13,2,504,30005,1,3,962,0,3
2,33,41,37,15,2,13,2,504,30005,1,3,962,0,4
2,36,49,11,15,2,13,2,504,30005,1,3,962,0,5
2,-21,57,51,15,2,13,2,504,30005,1,3,962,0,6
2,29,33,51,15,2,13,2,504,30005,1,3,962,0,7
2,59,49,51,15,2,13,2,504,30005,1,3,962,0,8
2,41,49,51,15,2,13,2,504,30005,1,3,962,0,9
2,39,49,51,15,2,13,2,504,30005,1,3,962,0,10
2,59,49,51,15,2,13,2,504,30005,1,3,962,0,11
2,41,49,51,15,2,13,2,504,30005,1,3,962,0,12
2,57,52,51,15,2,13,2,504,30005,1,3,962,0,13
2,50,52,51,15,2,13,2,504,30005,1,3,962,0,14
2,63,52,51,15,2,13,2,504,30005,1,3,962,0,15
2,41,52,51,15,2,13,2,504,30005,1,3,962,0,16
2,47,52,51,15,2,13,2,504,30005,1,3,962,0,17
2,65,52,51,15,2,13,2,504,30005,1,3,962,0,18
2,48,52,51,15,2,13,2,504,30005,1,3,962,0,19
2,40,52,51,15,2,13,2,504,30005,1,3,962,0,20
2,60,52,51,15,2,13,2,504,30005,1,3,962,0,21
2,53,52,51,15,2,13,2,504,30005,1,3,962,0,22
2,63,52,51,15,2,13,2,504,30005,1,3,962,0,23
2,65,52,51,15,2,13,2,504,30005,1,3,962,0,24
2,37,52,51,15,2,13,2,504,30005,1,3,962,0,25
2,-1,20,37,16,6,13,2,905,30005,1,4,5794,0,1
2,232,11,37,16,6,13,2,905,30005,1,4,5794,1,2
2,256,11,34,16,6,13,2,905,30005,1,4,5794,1,3
2,235,11,34,16,6,13,2,905,30005,1,4,5794,1,4
2,249,11,34,16,6,13,2,905,30005,1,4,5794,1,5
2,235,11,34,16,6,13,2,905,30005,1,4,5794,1,6
2,242,11,34,16,6,13,2,905,30005,1,4,5794,1,7
2,251,11,20,16,6,13,2,905,30005,1,4,5794,1,8
2,227,11,20,16,6,13,2,905,30005,1,4,5794,1,9
2,236,11,20,16,6,13,2,905,30005,1,4,5794,1,10
2,247,11,20,16,6,13,2,905,30005,1,4,5794,1,11
2,244,11,20,16,6,13,2,905,30005,1,4,5794,1,12
2,244,11,20,16,6,13,2,905,30005,1,4,5794,1,13
2,230,11,20,16,6,13,2,905,30005,1,4,5794,1,14
2,253,11,20,16,6,13,2,905,30005,1,4,5794,1,15
2,228,11,20,16,6,13,2,905,30005,1,4,5794,1,16
2,252,11,20,16,6,13,2,905,30005,1,4,5794,1,17
2,229,11,20,16,6,13,2,905,30005,1,4,5794,1,18
2,236,11,20,16,6,13,2,905,30005,1,4,5794,1,19
2,245,11,20,16,6,13,2,905,30005,1,4,5794,1,20
2,253,11,20,16,6,13,2,905,30005,1,4,5794,1,21
2,253,11,20,16,6,13,2,905,30005,1,4,5794,1,22
2,238,11,20,16,6,13,2,905,30005,1,4,5794,1,23
2,232,11,20,16,6,13,2,905,30005,1,4,5794,1,24
2,248,11,20,16,6,13,2,905,30005,1,4,5794,1,25
2,23,20,22,17,3,13,2,1599,30005,0,5,385,0,1
2,-44,23,35,17,3,13,2,1599,30005,0,5,385,0,2
2,-63,12,45,17,3,13,2,1599,30005,0,5,385,0,3
2,-49,28,19,17,3,13,2,1599,30005,0,5,385,0,4
2,22,1,15,17,3,13,2,1599,30005,0,5,385,0,5
2,-36,9,50,17,3,13,2,1599,30005,0,5,385,0,6
2,44,8,51,17,3,13,2,1599,30005,0,5,385,0,7
2,46,8,43,17,3,13,2,1599,30005,0,5,385,0,8
2,17,8,34,17,3,13,2,1599,30005,0,5,385,0,9
2,17,8,25,17,3,13,2,1599,30005,0,5,385,0,10
2,-21,26,34,17,3,13,2,1599,30005,0,5,385,0,11
2,-49,57,34,17,3,13,2,1599,30005,0,5,385,0,12
2,-12,64,34,17,3,13,2,1599,30005,0,5,385,0,13
2,-27,54,34,17,3,13,2,1599,30005,0,5,385,0,14
2,42,35,34,17,3,13,2,1599,30005,0,5,385,0,15
2,40,35,34,17,3,13,2,1599,30005,0,5,385,0,16
2,44,35,34,17,3,13,2,1599,30005,0,5,385,0,17
2,41,35,34,17,3,13,2,1599,30005,0,5,385,0,18
2,52,35,34,17,3,13,2,1599,30005,0,5,385,0,19
2,42,35,34,17,3,13,2,1599,30005,0,5,385,0,20
2,47,35,34,17,3,13,2,1599,30005,0,5,385,0,21
2,46,35,34,17,3,13,2,1599,30005,0,5,385,0,22
2,56,35,34,17,3,13,2,1599,30005,0,5,385,0,23
2,49,35,34,17,3,13,2,1599,30005,0,5,385,0,24
2,58,35,34,17,3,13,2,1599,30005,0,5,385,0,25
2,23,21,16,18,9,13,2,1639,30005,1,6,1209,0,1
2,47,27,41,18,9,13,2,1639,30005,1,6,1209,0,2
2,57,27,5,18,9,13,2,1639,30005,1,6,1209,0,3
2,58,27,9,18,9,13,2,1639,30005,1,6,1209,0,4
2,54,27,9,18,9,13,2,1639,30005,1,6,1209,0,5
2,42,27,9,18,9,13,2,1639,30005,1,6,1209,0,6
2,22,9,9,18,9,13,2,1639,30005,1,6,1209,0,7
2,62,27,9,18,9,13,2,1639,30005,1,6,1209,0,8
2,50,27,9,18,9,13,2,1639,30005,1,6,1209,0,9
2,57,27,16,18,9,13,2,1639,30005,1,6,1209,0,10
2,50,27,16,18,9,13,2,1639,30005,1,6,1209,0,11
2,50,27,16,18,9,13,2,1639,30005,1,6,1209,0,12
