Submission id,Participant id,Status,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
64de23d30b9e04cb2ef69f68,5974561734b844000168d1e0,APPROVED,2023-08-17T13:42:53.550000Z,2023-08-17T13:58:36.860000Z,2023-08-17T17:32:27.436000Z,2023-08-17T13:58:37.611819Z,944.0,C6VEY6VR,2844,48,Female,Black,United States,United States,United States,English,No,Full-Time
64de24c9e4989554a5a30a34,6491d720871d9f5e16eafb93,APPROVED,2023-08-17T13:46:53.119000Z,2023-08-17T14:42:19.772000Z,2023-08-17T17:32:27.587000Z,2023-08-17T14:42:20.827786Z,3327.0,C6VEY6VR,252,19,Female,White,United States,United States,United States,English,Yes,Part-Time
64de25a393556fea67b3c5af,64d529c4d1b5c8da54b617df,APPROVED,2023-08-17T13:50:31.462000Z,2023-08-17T14:05:12.494000Z,2023-08-17T17:32:27.735000Z,2023-08-17T14:05:13.027023Z,882.0,C6VEY6VR,16,48,Female,White,United States,United States,United States,English,No,DATA_EXPIRED
64de25bad90a074010de8f58,61112e5f99facb9056c5e6ba,APPROVED,2023-08-17T13:51:01.144000Z,2023-08-17T14:08:26.266000Z,2023-08-17T17:32:27.884000Z,2023-08-17T14:08:26.785049Z,1046.0,C6VEY6VR,341,23,Female,White,United States,United States,United States,English,Yes,Full-Time
64de25e8bb76a5187845ac43,57587b29713d8400061730e4,APPROVED,2023-08-17T13:51:55.953000Z,2023-08-17T14:07:18.184000Z,2023-08-17T17:32:28.024000Z,2023-08-17T14:07:18.865537Z,923.0,C6VEY6VR,4748,41,Female,DATA_EXPIRED,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
64de2606af65d38d1b1b3430,5a96dac56475f900019fcfb7,APPROVED,2023-08-17T13:52:15.740000Z,2023-08-17T14:15:17.166000Z,2023-08-17T17:32:28.172000Z,2023-08-17T14:15:18.528377Z,1382.0,C6VEY6VR,126,37,Female,Black,United States,United States,United States,English,Yes,"Not in paid work (e.g. homemaker', 'retired or disabled)"
64de26172bde3b24db3e9f3c,57a2b3e1dcff7d0001c7d0dc,APPROVED,2023-08-17T13:52:26.370000Z,2023-08-17T14:04:43.034000Z,2023-08-17T17:32:28.333000Z,2023-08-17T14:04:43.594667Z,737.0,C6VEY6VR,2077,30,Female,White,United States,United States,United States,English,No,Full-Time
64de2646b1809deec695001a,559c1e28fdf99b2189ee807d,APPROVED,2023-08-17T13:53:14.412000Z,2023-08-17T14:12:39.380000Z,2023-08-17T17:32:28.481000Z,2023-08-17T14:12:40.575160Z,1165.0,C6VEY6VR,1949,55,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
64de2646dd967244aee755af,64d64bc7e6c59b1d91dee430,APPROVED,2023-08-17T13:53:14.421000Z,2023-08-17T14:06:44.189000Z,2023-08-17T17:32:28.623000Z,2023-08-17T14:06:44.766180Z,810.0,C6VEY6VR,19,51,Female,Mixed,United States,United States,United States,English,No,Full-Time
64de267e867babca165cd0a6,5e6082e81100913cdcf6081f,APPROVED,2023-08-17T13:54:10.212000Z,2023-08-17T14:07:32.059000Z,2023-08-17T17:32:28.768000Z,2023-08-17T14:07:32.523738Z,802.0,C6VEY6VR,74,35,Female,White,United States,United States,Ireland,English,No,Full-Time
64de269b75a512f10429453c,5ce7b20479642d00197682ea,APPROVED,2023-08-17T13:54:44.269000Z,2023-08-17T14:16:31.822000Z,2023-08-17T17:32:28.918000Z,2023-08-17T14:16:32.268645Z,1308.0,C6VEY6VR,3474,47,Female,White,United States,United States,United States,English,No,Part-Time
64de2732fb68dd599a82a5d7,5e4044797946592823cbec2a,APPROVED,2023-08-17T13:57:14.263000Z,2023-08-17T14:14:26.527000Z,2023-08-17T17:32:29.061000Z,2023-08-17T14:14:28.784140Z,1033.0,C6VEY6VR,4481,28,Female,White,United States,United States,United States,English,DATA_EXPIRED,Full-Time
64de273c1849080770426194,62a2adb16716c2e0c8d3c07a,APPROVED,2023-08-17T13:59:44.272000Z,2023-08-17T14:21:12.516000Z,2023-08-17T17:32:29.212000Z,2023-08-17T14:21:13.111666Z,1289.0,C6VEY6VR,1191,25,Female,Mixed,United States,United States,United States,English,No,Unemployed (and job seeking)
64de2807a44e924c32d264c9,58ed7f5aac62dc00019366a9,APPROVED,2023-08-17T14:02:29.294000Z,2023-08-17T14:45:42.746000Z,2023-08-17T17:32:29.358000Z,2023-08-17T14:45:44.709750Z,2594.0,C6VEY6VR,476,42,Female,Black,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
64de280de8b89e6473982735,601978b272f5e808b394198d,APPROVED,2023-08-17T14:00:48.854000Z,2023-08-17T14:16:18.341000Z,2023-08-17T17:32:29.504000Z,2023-08-17T14:16:18.896579Z,930.0,C6VEY6VR,1121,41,Female,White,United States,United States,United States,English,DATA_EXPIRED,"Not in paid work (e.g. homemaker', 'retired or disabled)"
64de2881032fc1ea4d74da46,5de8873243e90d7f894dd8dc,APPROVED,2023-08-17T14:02:47.428000Z,2023-08-17T14:17:00.292000Z,2023-08-17T17:32:29.663000Z,2023-08-17T14:17:03.936139Z,853.0,C6VEY6VR,19,42,Female,DATA_EXPIRED,United States,United States,United States,English,No,DATA_EXPIRED
64de288e862897ace8e755a3,61267e282a445af9eb95beae,APPROVED,2023-08-17T14:03:01.137000Z,2023-08-17T14:18:22.303000Z,2023-08-17T17:32:29.811000Z,2023-08-17T14:18:22.915185Z,922.0,C6VEY6VR,1063,36,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
64de289c053956af6bc3d883,615200800c7a074171c4968d,APPROVED,2023-08-17T14:03:11.723000Z,2023-08-17T14:18:55.616000Z,2023-08-17T17:32:29.948000Z,2023-08-17T14:18:57.534842Z,944.0,C6VEY6VR,3093,56,Female,White,Kenya,United States,United States,English,No,Full-Time
64de28b7744480f8f655b825,5dd343f19595a13585492c99,APPROVED,2023-08-17T14:03:41.778000Z,2023-08-17T14:18:14.119000Z,2023-08-17T17:32:30.087000Z,2023-08-17T14:18:14.651316Z,873.0,C6VEY6VR,866,52,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
64de28bb11e8a7c20210a4eb,60d1af27fbac62dfb9687c96,APPROVED,2023-08-17T14:07:42.009000Z,2023-08-17T14:22:34.244000Z,2023-08-17T17:32:30.232000Z,2023-08-17T14:22:44.484349Z,893.0,C6VEY6VR,370,22,Female,Asian,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
64de28db032fc1ea4d74da5f,60e792f25e9ab875f9605cf5,APPROVED,2023-08-17T14:04:17.225000Z,2023-08-17T14:18:04.269000Z,2023-08-17T17:32:30.377000Z,2023-08-17T14:18:05.167459Z,828.0,C6VEY6VR,2448,38,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
64de2ebf4fef88cfce7b246e,559e82dffdf99b7a9a124180,APPROVED,2023-08-17T14:29:35.468000Z,2023-08-17T14:52:26.140000Z,2023-08-17T17:32:30.515000Z,2023-08-17T14:52:26.868330Z,1371.0,C6VEY6VR,998,47,Female,White,United States,United States,United States,English,No,Full-Time
64de1d696f6116a3ce4928a6,5e9f01c2517b95026e74c12d,RETURNED,2023-08-17T13:15:28.869000Z,,,,,,661,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
64de2083db7ff331c8a30a3e,64de0ffcf30aaea48c662f28,RETURNED,2023-08-17T13:33:20.975000Z,,,,,,117,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
64de233d37886343bf922bb9,5f4153c1ec3a660ca3fc96ac,TIMED-OUT,2023-08-17T13:40:21.371000Z,,,,4651632.0,,303,40,Male,White,United States,United States,United Kingdom,English,No,Full-Time
64de255b6da7a0d2e2a7bd6f,62a399a343789214684db674,RETURNED,2023-08-17T13:49:23.715000Z,,,,,,124,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
64de25b142a238dde2d7af42,646bb53fd47acd7f1ac76033,RETURNED,2023-08-17T13:50:52.185000Z,,,,,,657,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
64de2859a767113c66eddad7,641370f5a8d3826956778170,RETURNED,2023-08-17T14:02:06.136000Z,,,,,,1095,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
64de28dedecae13b16559aae,646b8a7250112d7c734be0a8,TIMED-OUT,2023-08-17T14:04:19.642000Z,,,,4650194.0,,104,49,Male,Asian,United States,United States,United States,English,No,Full-Time
