Submission id,Participant id,Status,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
64de2646b1809deec695001a,559c1e28fdf99b2189ee807d,APPROVED,2023-08-17T13:53:14.412000Z,2023-08-17T14:12:39.380000Z,2023-08-17T17:32:28.481000,2023-08-17T14:12:40.575160Z,1165,C6VEY6VR,1949,55,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
64de2646dd967244aee755af,64d64bc7e6c59b1d91dee430,APPROVED,2023-08-17T13:53:14.421000Z,2023-08-17T14:06:44.189000Z,2023-08-17T17:32:28.623000,2023-08-17T14:06:44.766180Z,810,C6VEY6VR,19,51,Female,Mixed,United States,United States,United States,English,No,Full-Time
64de267e867babca165cd0a6,5e6082e81100913cdcf6081f,APPROVED,2023-08-17T13:54:10.212000Z,2023-08-17T14:07:32.059000Z,2023-08-17T17:32:28.768000,2023-08-17T14:07:32.523738Z,802,C6VEY6VR,74,35,Female,White,United States,United States,Ireland,English,No,Full-Time
64de269b75a512f10429453c,5ce7b20479642d00197682ea,APPROVED,2023-08-17T13:54:44.269000Z,2023-08-17T14:16:31.822000Z,2023-08-17T17:32:28.918000,2023-08-17T14:16:32.268645Z,1308,C6VEY6VR,3474,47,Female,White,United States,United States,United States,English,No,Part-Time
64de26a812545ae7d7332767,63d40e3588ba6ef2a3ce7c37,APPROVED,2023-08-17T13:54:51.376000Z,2023-08-17T14:06:53.323000Z,2023-08-17T17:32:33.462000,2023-08-17T14:06:54.354102Z,722,C6VEY6VR,649,42,Male,Mixed,United States,United States,United States,English,No,Full-Time
64de26f7ef7b2c4d6703b307,5bc8897f462bdb0001a61426,APPROVED,2023-08-17T13:56:11.145000Z,2023-08-17T14:13:59.006000Z,2023-08-17T17:32:33.601000,2023-08-17T14:13:59.822332Z,1068,C6VEY6VR,4490,41,Male,White,United States,United States,United States,English,No,Other
64de271299d688adfc156ab3,630a5d054a84587d32b7d526,APPROVED,2023-08-17T13:56:37.774000Z,2023-08-17T14:06:22.060000Z,2023-08-17T17:32:33.759000,2023-08-17T14:06:32.534579Z,585,C6VEY6VR,199,30,Male,White,United States,United States,United States,English,No,Unemployed (and job seeking)
64de271958d337a3ea7d9393,61001d9b2e3d8a75a09f3db3,APPROVED,2023-08-17T13:56:47.268000Z,2023-08-17T14:13:47.909000Z,2023-08-17T17:32:33.898000,2023-08-17T14:13:50.301532Z,1021,C6VEY6VR,2454,63,Male,White,United States,United States,United States,English,No,Full-Time
64de271acae73349069df63a,5de7d12c26dd95000b6824c5,APPROVED,2023-08-17T13:56:49.411000Z,2023-08-17T14:15:28.251000Z,2023-08-17T17:32:34.037000,2023-08-17T14:15:28.813852Z,1119,C6VEY6VR,1131,47,Male,White,United States,United States,United States,English,DATA_EXPIRED,Unemployed (and job seeking)
64de2732fb68dd599a82a5d7,5e4044797946592823cbec2a,APPROVED,2023-08-17T13:57:14.263000Z,2023-08-17T14:14:26.527000Z,2023-08-17T17:32:29.061000,2023-08-17T14:14:28.784140Z,1033,C6VEY6VR,4481,28,Female,White,United States,United States,United States,English,DATA_EXPIRED,Full-Time
64de273c1849080770426194,62a2adb16716c2e0c8d3c07a,APPROVED,2023-08-17T13:59:44.272000Z,2023-08-17T14:21:12.516000Z,2023-08-17T17:32:29.212000,2023-08-17T14:21:13.111666Z,1289,C6VEY6VR,1191,25,Female,Mixed,United States,United States,United States,English,No,Unemployed (and job seeking)
